file,event,length,width,tracesum,tracemax,tracedev,padnum
273_800p.h5,531,13.582712708416528,5.78183765565026,149103.69140625003,16548.506351325006,3388.510744095604,31
273_800p.h5,532,13.52613364793986,4.077450729550179,148054.890625,14414.626905897409,3130.2800396022826,18
273_800p.h5,533,13.485302959464956,6.664758769386817,146692.27734375006,12609.71818084733,2907.9226888566022,30
273_800p.h5,534,13.561667631809032,1.256957784614834,150230.6015625,13591.292995099313,3024.5634683311528,20
273_800p.h5,535,13.288804586842495,1.4925474360417983,146145.31250000003,11651.090505567105,2710.5216726573917,16
273_800p.h5,536,13.69663418396806,3.544036516716668,152310.77734375,22904.169578322002,4072.253849181962,21
273_800p.h5,537,13.54513301467063,5.4862509380715565,150213.658203125,12957.41808739153,2902.2380804485483,24
273_800p.h5,538,13.414438796130781,7.356932637176505,144073.75,17826.14335710713,3520.3662594598204,43
273_800p.h5,539,13.691172812018838,6.803566062946787,148344.55078125,13340.657550974276,3100.0194919911487,34
273_800p.h5,540,13.5736445651162,5.368070986451981,151786.00781250003,13184.017365146574,3102.045950701202,23
273_800p.h5,541,13.655145013676574,6.702462697431695,142643.19140624997,22937.202499834904,3890.865600951858,35
273_800p.h5,542,13.6421895770423,6.495167593866021,139461.10546875,17686.095623817022,3353.769325116037,37
273_800p.h5,543,13.650813373743786,6.33193787406872,142117.90234375,20116.537174780988,3730.88999050183,38
273_800p.h5,544,13.423014373646248,3.9016900456203096,145887.37109375003,21416.201732858754,3810.4562527739604,22
273_800p.h5,545,13.622344691823866,5.393116965315397,144255.3046875,14796.13990557651,3129.2907312621887,22
273_800p.h5,546,13.61140583134666,5.696915511958501,143382.43750000003,15555.350046010077,3206.6755985570007,31
273_800p.h5,547,13.430304125512937,5.817571526117982,152659.39843749997,11282.020396956168,2879.0285952939503,23
273_800p.h5,548,13.681333251948502,5.482736811088895,139353.12890625006,13511.828643540375,3007.8430881198497,27
273_800p.h5,549,13.588092880956003,1.433946548096153,144136.13281249997,14160.356919888884,3126.7409728842304,38
273_800p.h5,550,13.486746136439848,6.375611225770122,142719.28515624997,21983.560500364318,3787.5676342568813,39
273_800p.h5,551,13.671669094306496,6.325329351179909,139829.24218750003,18924.593975545056,3510.644249717516,38
273_800p.h5,552,13.713481269637088,5.816332646349084,146021.9375,12923.058088353395,3041.509088319662,28
273_800p.h5,553,13.644170847976266,5.413019588559763,138943.3984375,11025.921537220678,2679.986530740855,21
273_800p.h5,554,10.705021079788844,1.4895898908542957,149548.48437500003,12088.232812426644,2896.7142447134493,14
273_800p.h5,555,13.793707537021005,7.541412680853953,150875.14453124997,19111.9560735505,3655.926385313371,45
273_800p.h5,556,13.805371568880032,1.2226554030102328,151745.93749999997,14045.001953971592,3207.585061059868,25
273_800p.h5,557,13.644069253422987,6.942668462916178,140570.82421875,15736.428318626986,3167.344837569484,38
273_800p.h5,558,13.383345809479021,7.767181007055232,150228.4453125,20997.776049223583,3769.912691972606,47
273_800p.h5,559,13.757117106696448,7.423780569461809,147631.93359375,18182.267874263584,3493.3006883185576,44
273_800p.h5,560,13.716387153673427,4.03910653929954,150872.37109374997,22018.78093859404,3934.217666707723,24
273_800p.h5,561,13.666018954819142,2.0150940755375766,142454.1484375,12676.441390145008,2836.709001690045,25
273_800p.h5,562,13.425042568453232,3.798252726476664,148935.0859375,22834.84526009472,4061.769198240688,23
273_800p.h5,563,13.661778654380978,4.92066824885416,148895.19726562497,16408.504484251524,3368.3377154518,22
273_800p.h5,564,13.658546668729823,4.496888817010617,144995.16015624997,22688.136790108576,3978.458219780644,28
273_800p.h5,565,13.544812066197103,1.5451090736035904,149295.24609375003,12485.362268694724,3024.7810164760863,21
273_800p.h5,566,13.776575161885697,0.530535600333725,146627.04296875003,19675.935847612203,3671.0209145502163,34
273_800p.h5,567,13.571044006308398,7.542952342196853,142434.33203125,12580.403653581168,2814.330374666307,29
273_800p.h5,568,13.610810010053282,1.365824488833854,151402.23046875,21757.480178559385,3900.4411383759443,39
273_800p.h5,569,13.651952237924428,6.717993134743904,141765.87109375,14238.532841432141,3071.279487896066,36
273_800p.h5,570,13.580133397024097,7.1284470067594485,149064.58593750003,18338.201331466913,3502.456554485137,38
273_800p.h5,571,13.6675466033067,4.718870420998954,141694.74218749997,15578.332807304329,3310.379034081462,25
273_800p.h5,572,13.653928041999299,7.097243119163404,149108.90624999997,19155.505747139498,3623.4188129852646,41
273_800p.h5,573,13.730343161657187,3.3791076619410307,151773.5068359375,24016.66894331153,4140.361775761951,19
273_800p.h5,574,13.541524516654626,7.182850362721536,153196.734375,13847.702745553974,3128.7723932160934,36
273_800p.h5,575,13.608508282247897,1.0811055598287207,149201.884765625,15782.741786424976,3199.290799690502,25
273_800p.h5,576,13.58666192673607,7.202300160029857,147385.01171875,21187.413765828376,3807.6600242921336,45
273_800p.h5,577,13.760433632839579,6.144908618503153,142067.3671875,18453.250873163586,3453.806730182346,35
273_800p.h5,578,13.418946318652186,6.555428091641583,147235.42968749997,19497.07653788865,3719.3375251168354,34
273_800p.h5,579,13.604290273365368,4.916563589754661,153356.08984374997,13723.90202661841,3121.668393168696,19
273_800p.h5,580,13.460667511027943,1.2924809779198323,147564.79687500003,20508.506399661677,3749.7623338322146,35
273_800p.h5,581,13.829073155735124,4.550594498998269,145939.35546875003,18403.497155255296,3486.9086698388373,25
273_800p.h5,582,13.50929917256361,5.001405386754078,146657.533203125,13549.701449071048,3009.1774368704587,20
273_800p.h5,583,13.528530587089524,6.0433027864930065,145525.69921874994,16694.836994961308,3300.324006094274,33
273_800p.h5,584,13.55483369761107,3.433207692398558,143820.61328125,24367.61055790892,4127.335928252764,20
273_800p.h5,585,13.667640318344075,4.6882784363722285,143590.91406250003,21779.025417710356,3797.472183971562,28
273_800p.h5,586,13.669036653235745,4.494675464968904,147891.38671875003,18980.91075993839,3637.8375534074103,24
273_800p.h5,587,13.760298556946125,1.4186254028086778,143454.107421875,14159.505164262126,3122.2386784825244,25
273_800p.h5,588,13.609924286334833,7.434368943887604,142772.85156249997,18408.228738869995,3507.403172221158,45
273_800p.h5,589,13.60838536841072,1.8139846520397005,145246.9921875,13081.209503277529,2969.339455119311,33
273_800p.h5,590,13.706045632799912,4.214298178342867,150127.837890625,15501.142568720697,3361.9043071109336,20
273_800p.h5,591,13.626191605618473,1.1855327298173746,145343.61328125,14192.561928813018,3091.5249000195436,29
273_800p.h5,592,13.697487897410006,0.5551786869618277,153130.42968750003,19790.87880624269,3852.371457893221,38
273_800p.h5,593,13.521346778092346,5.440806995993973,150018.40625,22455.920891191665,4024.2269918745387,33
273_800p.h5,594,13.533061379258406,3.940695595293331,146520.97851562503,15269.863727676355,3209.9463823783917,19
273_800p.h5,595,13.616069399081338,4.137882808548745,147065.80273437503,16057.168238004368,3287.717887218864,22
273_800p.h5,596,13.757598167183735,5.577477422187688,144847.5234375,13697.544422753068,3089.2099769366373,26
273_800p.h5,597,13.582331654754768,4.4708673538299735,144512.79687499997,22947.435170960867,3978.7945950960993,27
273_800p.h5,598,13.771912045131858,2.1037479706549664,151160.03320312497,12652.069101683419,2951.0579235529694,20
273_800p.h5,599,13.723840497248217,5.477043351058867,148354.71484375,21103.552003169876,3909.710492896294,31
273_800p.h5,600,13.497539061060742,3.693477718110083,148466.20117187497,23264.164723068396,4014.910312777989,22
273_800p.h5,601,13.761970201287964,5.007722627553658,149940.35546875,17202.196272025147,3514.4363152739074,28
273_800p.h5,602,13.718712392554977,1.3867123200773872,146988.52734375003,18390.413715022278,3443.260703956273,29
273_800p.h5,603,13.478153240095844,0.6953311462759293,151535.24218750003,20862.814083861187,3821.949305612399,25
273_800p.h5,604,13.503156337563926,5.508440499012159,148535.35546875003,18434.037115426036,3557.647310188906,31
273_800p.h5,605,13.729529780228706,4.834814451560266,147507.1640625,20476.312262686653,3734.459318009345,24
273_800p.h5,606,13.465499847590047,6.846713393576474,151160.0,17248.199424831568,3443.993370548025,39
273_800p.h5,607,13.665899594026902,7.418069388963366,147432.2578125,15156.894028688603,3216.337576291404,41
273_800p.h5,608,13.68968045643803,5.6296623892049125,154453.75,11946.564829287783,2876.69966782924,20
273_800p.h5,609,13.625525134036225,1.5626342598939376,150783.66796875,14588.480958243375,3174.935901947149,31
273_800p.h5,610,13.540428661496419,0.7977619179783039,147167.56640625,17821.01036336919,3466.513339162112,23
273_800p.h5,611,13.74027841453227,4.204646655780605,149495.400390625,22642.146426171996,4078.8000527980066,25
273_800p.h5,612,13.547671153293996,5.787548230484711,149528.35937499997,22040.824982492766,3964.5642123886073,35
273_800p.h5,613,13.60714538773591,5.691122509403772,149610.50000000003,12829.926016464085,3002.3089131193947,25
273_800p.h5,614,13.75786051829246,5.293839960017049,146487.951171875,13154.114305606305,2929.9802939714828,22
273_800p.h5,615,13.719894520475888,5.961114501455976,147019.203125,15516.353783968802,3325.572695729653,33
273_800p.h5,616,13.662980920529767,4.539060218878897,147275.16015624997,23495.233103498504,3982.077720396237,27
273_800p.h5,617,13.529805956861194,4.03409923010506,147990.62109375003,14808.566494692024,3292.7316810508078,19
273_800p.h5,618,13.806114250872866,7.297481416512296,151272.828125,23253.463799047207,4001.7125092560273,43
273_800p.h5,619,13.651009418654754,4.496672052097781,148766.0859375,20772.321665196603,3853.3711002620544,23
273_800p.h5,620,13.672033754380129,0.8393726885240863,145284.09765625003,15748.1196446358,3332.2803813681576,42
273_800p.h5,621,4.311801528850785,0.7221911947835941,147270.3837890625,23566.17957214866,4084.8919303845223,27
273_800p.h5,622,13.624781156811451,6.660128262277906,140314.34374999997,12712.873333917447,2918.7409157858337,34
273_800p.h5,623,13.627750443485775,6.3582619455993,147071.03515625,11036.520033162506,2730.2851856622974,25
273_800p.h5,624,13.6151951015674,6.384507017441163,142109.86328125,17224.382518630413,3340.951472304294,35
273_800p.h5,625,13.604714883884148,5.511789548154303,145768.80273437506,13876.19639370485,3093.812872787196,28
273_800p.h5,626,13.735545447471667,6.137058830250782,146975.359375,15853.826142844737,3339.875133246517,34
273_800p.h5,627,13.605401326708591,3.9242196311752924,135308.40136718747,18356.573779885515,3451.5769456223466,22
273_800p.h5,628,13.56670218338821,5.5838485335089345,143236.01171875003,19295.176812751255,3649.924610476459,34
273_800p.h5,629,13.665473723678986,4.410507664427752,145753.36328124997,22789.191253945566,3950.539803528606,27
273_800p.h5,630,13.594521380049722,0.5792493124051896,150478.74609375003,23796.568080623347,4088.7465937647903,18
273_800p.h5,631,13.529738332669195,0.48420267182796667,147478.46875000003,22185.695134098907,3892.912778954405,32
273_800p.h5,632,13.789793234505105,1.04058549869865,144729.11914062494,21358.640763728945,3765.4287509384435,28
273_800p.h5,633,13.625696373477243,1.3248305626471162,141155.1484375,20241.91324551737,3693.6933960109236,19
273_800p.h5,634,13.625634117952679,0.7943843667256851,152501.2939453125,18026.326873392678,3520.5665943205613,24
273_800p.h5,635,13.577934834756629,1.0072164997388986,141176.83984375,17694.862480316304,3459.9501021109113,40
273_800p.h5,636,13.650599337774118,1.44635189867735,148977.57421874997,12984.575801170973,3037.520521909469,18
273_800p.h5,637,13.560832117126592,1.2096025779712765,146906.2890625,16695.701504392247,3409.199342009733,33
273_800p.h5,638,13.604101994106554,5.74437946312282,145836.23437499994,23134.772362578897,3950.7832587796493,34
273_800p.h5,639,13.366580209114353,5.068179289651837,149574.2109375,22665.65026648723,4049.0618458786034,30
273_800p.h5,640,13.522102329164445,6.847954441431341,149450.89453125,13165.06770672515,3004.566253839748,30
273_800p.h5,641,13.76171286176063,6.878414060709786,146457.97265625,19244.04558819336,3605.724978398512,39
273_800p.h5,642,13.488702466024654,6.267541210778848,149979.44140625,15195.92244650067,3161.7465597418563,32
273_800p.h5,643,13.441477613378028,6.860529147268244,146609.60546874997,12804.320455248437,3088.9592153402086,33
273_800p.h5,644,13.715103630363242,6.701004869676754,151113.71093749997,18995.59250088709,3666.540632657533,41
273_800p.h5,645,13.715102160972338,6.515931237654833,150705.75781250003,12898.97768499237,3004.1148881067343,32
273_800p.h5,646,13.584540757228405,4.133269748672083,148249.22265624997,25738.524443843107,4266.618429258135,17
273_800p.h5,647,13.610761503017285,1.3497472256391339,152415.95703125,16655.904781429763,3334.6095220641578,27
273_800p.h5,648,13.77999583645142,6.293027262375876,150644.91796874997,13477.133977116979,3053.983609460268,29
273_800p.h5,649,13.584762498737105,6.993360999151633,145814.5625,19195.22134193503,3600.0126647528023,41
273_800p.h5,650,13.489914005168819,1.6157241441861772,147069.51562499997,11913.723950728374,2727.609074527149,33
273_800p.h5,651,13.50956853135395,1.4453241081340487,153098.873046875,12361.355088365113,3005.1560322391865,20
273_800p.h5,652,13.45157562725699,1.5645925768431064,154775.642578125,12906.286837034766,3051.610432364542,19
273_800p.h5,653,13.674348669106443,5.019053163003435,148380.716796875,14419.367824786346,3231.6594287579796,24
273_800p.h5,654,13.756514749148929,1.0694078467767647,145509.568359375,13252.638308233505,3058.9836944324356,27
273_800p.h5,655,13.500472318225603,4.130955112104382,146240.80273437494,15292.701215840294,3296.259225301739,21
273_800p.h5,656,13.591897620128497,5.947117880581946,144503.27343750003,12528.816473954641,2906.549892791971,25
273_800p.h5,657,13.5848216152312,7.017430630435612,149852.37499999994,17524.401096204205,3452.9592148243564,39
273_800p.h5,658,13.826093265234451,6.648390442216814,155857.34375,16857.110044716374,3343.5952705654736,35
273_800p.h5,659,13.748321563881435,4.149808697004748,146881.17578125003,20015.747691886787,3788.3847217386206,25
273_800p.h5,660,13.749482668835329,1.1416174190448094,149722.0859375,14937.265012247613,3223.764888884477,22
273_800p.h5,661,13.729639627080887,3.964188065783824,148121.59375,22389.431740572756,3922.168034317341,24
273_800p.h5,662,13.698395100594423,7.619219928305948,147945.30078125003,17315.16125021675,3436.823958458762,44
273_800p.h5,663,13.685407423720426,3.3111389943017953,145627.3955078125,17331.461691713106,3538.4872430857313,17
273_800p.h5,664,13.561434041094522,6.571807367323797,145729.08984375,12863.373635695352,2970.5430466422845,33
273_800p.h5,665,13.508525026170272,4.116200405197861,149213.10546875,17904.12268391037,3500.0497436819996,22
273_800p.h5,666,13.695922077014545,1.7489894915437234,149667.98242187497,14573.115121163495,3139.012330697599,18
273_800p.h5,667,13.63653123983393,6.731206811713617,140926.45703125,15736.95591404862,3244.612355672141,38
273_800p.h5,668,13.558722174039486,6.2480616855423525,151345.03515625006,13986.486000239489,3143.2634970954196,31
273_800p.h5,669,13.653377488614629,6.01092623036793,147258.68359374997,17488.886558333026,3466.252415489309,34
273_800p.h5,670,13.625832509383416,5.348055515478731,145387.25390625006,22988.177872395187,4012.8429311359064,29
273_800p.h5,671,13.519352551308055,5.953942532911056,149867.9921875,20461.383346487968,3834.647986826425,34
273_800p.h5,672,13.443015285938351,6.476243989199817,142210.7890625,17674.401813934375,3344.585265012863,35
273_800p.h5,673,13.569796424944885,1.6587219950370344,148063.88476562503,11702.340841533358,2806.15519409268,22
273_800p.h5,674,13.81898105713077,1.538703188800977,151785.3515625,13590.791365152538,3111.8486083959046,35
273_800p.h5,675,13.857452357783885,0.6875422652982056,147429.29687499997,21274.407986103804,3876.494184240674,35
